frame,file_loc,category,sub_index,folder,bbox
76,left/cropped/image_76_0.png,cropped,0,left, [404,  290,  569,  384] 
76,left/mask/image_76_0_mask.png,mask,0,left, [404,  290,  569,  384] 
76,left/bbox-masked_image/image_76_0_bbox-masked.png,bbox-masked,0,left, [404,  290,  569,  384] 
50,left/cropped/image_50_0.png,cropped,0,left, [503,  243,  650,  337] 
50,left/mask/image_50_0_mask.png,mask,0,left, [503,  243,  650,  337] 
50,left/bbox-masked_image/image_50_0_bbox-masked.png,bbox-masked,0,left, [503,  243,  650,  337] 
131,left/cropped/image_131_0.png,cropped,0,left, [254,  221,  390,  308] 
131,left/mask/image_131_0_mask.png,mask,0,left, [254,  221,  390,  308] 
131,left/bbox-masked_image/image_131_0_bbox-masked.png,bbox-masked,0,left, [254,  221,  390,  308] 
17,left/cropped/image_17_0.png,cropped,0,left, [778,  233,  950,  335] 
17,left/mask/image_17_0_mask.png,mask,0,left, [778,  233,  950,  335] 
17,left/bbox-masked_image/image_17_0_bbox-masked.png,bbox-masked,0,left, [778,  233,  950,  335] 
37,left/cropped/image_37_0.png,cropped,0,left, [597,  242,  768,  338] 
37,left/mask/image_37_0_mask.png,mask,0,left, [597,  242,  768,  338] 
37,left/bbox-masked_image/image_37_0_bbox-masked.png,bbox-masked,0,left, [597,  242,  768,  338] 
22,left/cropped/image_22_0.png,cropped,0,left, [730,  235,  907,  336] 
22,left/mask/image_22_0_mask.png,mask,0,left, [730,  235,  907,  336] 
22,left/bbox-masked_image/image_22_0_bbox-masked.png,bbox-masked,0,left, [730,  235,  907,  336] 
112,left/cropped/image_112_0.png,cropped,0,left, [298,  224,  411,  321] 
112,left/mask/image_112_0_mask.png,mask,0,left, [298,  224,  411,  321] 
112,left/bbox-masked_image/image_112_0_bbox-masked.png,bbox-masked,0,left, [298,  224,  411,  321] 
115,left/cropped/image_115_0.png,cropped,0,left, [297,  221,  405,  311] 
115,left/mask/image_115_0_mask.png,mask,0,left, [297,  221,  405,  311] 
115,left/bbox-masked_image/image_115_0_bbox-masked.png,bbox-masked,0,left, [297,  221,  405,  311] 
11,left/cropped/image_11_0.png,cropped,0,left, [821,  235,  945,  342] 
11,left/mask/image_11_0_mask.png,mask,0,left, [821,  235,  945,  342] 
11,left/bbox-masked_image/image_11_0_bbox-masked.png,bbox-masked,0,left, [821,  235,  945,  342] 
75,left/cropped/image_75_0.png,cropped,0,left, [409,  290,  571,  383] 
75,left/mask/image_75_0_mask.png,mask,0,left, [409,  290,  571,  383] 
75,left/bbox-masked_image/image_75_0_bbox-masked.png,bbox-masked,0,left, [409,  290,  571,  383] 
24,left/cropped/image_24_0.png,cropped,0,left, [704,  236,  894,  338] 
24,left/mask/image_24_0_mask.png,mask,0,left, [704,  236,  894,  338] 
24,left/bbox-masked_image/image_24_0_bbox-masked.png,bbox-masked,0,left, [704,  236,  894,  338] 
102,left/cropped/image_102_0.png,cropped,0,left, [309,  262,  460,  353] 
102,left/mask/image_102_0_mask.png,mask,0,left, [309,  262,  460,  353] 
102,left/bbox-masked_image/image_102_0_bbox-masked.png,bbox-masked,0,left, [309,  262,  460,  353] 
56,left/cropped/image_56_0.png,cropped,0,left, [471,  248,  635,  343] 
56,left/mask/image_56_0_mask.png,mask,0,left, [471,  248,  635,  343] 
56,left/bbox-masked_image/image_56_0_bbox-masked.png,bbox-masked,0,left, [471,  248,  635,  343] 
135,left/cropped/image_135_0.png,cropped,0,left, [288,  221,  416,  309] 
135,left/mask/image_135_0_mask.png,mask,0,left, [288,  221,  416,  309] 
135,left/bbox-masked_image/image_135_0_bbox-masked.png,bbox-masked,0,left, [288,  221,  416,  309] 
72,left/cropped/image_72_0.png,cropped,0,left, [423,  286,  583,  380] 
72,left/mask/image_72_0_mask.png,mask,0,left, [423,  286,  583,  380] 
72,left/bbox-masked_image/image_72_0_bbox-masked.png,bbox-masked,0,left, [423,  286,  583,  380] 
136,left/cropped/image_136_0.png,cropped,0,left, [303,  221,  427,  309] 
136,left/mask/image_136_0_mask.png,mask,0,left, [303,  221,  427,  309] 
136,left/bbox-masked_image/image_136_0_bbox-masked.png,bbox-masked,0,left, [303,  221,  427,  309] 
30,left/cropped/image_30_0.png,cropped,0,left, [632,  238,  766,  343] 
30,left/mask/image_30_0_mask.png,mask,0,left, [632,  238,  766,  343] 
30,left/bbox-masked_image/image_30_0_bbox-masked.png,bbox-masked,0,left, [632,  238,  766,  343] 
141,left/cropped/image_141_0.png,cropped,0,left, [430,  225,  496,  310] 
141,left/mask/image_141_0_mask.png,mask,0,left, [430,  225,  496,  310] 
141,left/bbox-masked_image/image_141_0_bbox-masked.png,bbox-masked,0,left, [430,  225,  496,  310] 
100,left/cropped/image_100_0.png,cropped,0,left, [315,  270,  470,  360] 
100,left/mask/image_100_0_mask.png,mask,0,left, [315,  270,  470,  360] 
100,left/bbox-masked_image/image_100_0_bbox-masked.png,bbox-masked,0,left, [315,  270,  470,  360] 
149,left/cropped/image_149_0.png,cropped,0,left, [421,  214,  548,  312] 
149,left/mask/image_149_0_mask.png,mask,0,left, [421,  214,  548,  312] 
149,left/bbox-masked_image/image_149_0_bbox-masked.png,bbox-masked,0,left, [421,  214,  548,  312] 
116,left/cropped/image_116_0.png,cropped,0,left, [302,  219,  392,  311] 
116,left/mask/image_116_0_mask.png,mask,0,left, [302,  219,  392,  311] 
116,left/bbox-masked_image/image_116_0_bbox-masked.png,bbox-masked,0,left, [302,  219,  392,  311] 
58,left/cropped/image_58_0.png,cropped,0,left, [466,  249,  636,  344] 
58,left/mask/image_58_0_mask.png,mask,0,left, [466,  249,  636,  344] 
58,left/bbox-masked_image/image_58_0_bbox-masked.png,bbox-masked,0,left, [466,  249,  636,  344] 
121,left/cropped/image_121_0.png,cropped,0,left, [217,  215,  319,  310] 
121,left/mask/image_121_0_mask.png,mask,0,left, [217,  215,  319,  310] 
121,left/bbox-masked_image/image_121_0_bbox-masked.png,bbox-masked,0,left, [217,  215,  319,  310] 
133,left/cropped/image_133_0.png,cropped,0,left, [266,  220,  403,  307] 
133,left/mask/image_133_0_mask.png,mask,0,left, [266,  220,  403,  307] 
133,left/bbox-masked_image/image_133_0_bbox-masked.png,bbox-masked,0,left, [266,  220,  403,  307] 
148,left/cropped/image_148_0.png,cropped,0,left, [411,  213,  541,  312] 
148,left/mask/image_148_0_mask.png,mask,0,left, [411,  213,  541,  312] 
148,left/bbox-masked_image/image_148_0_bbox-masked.png,bbox-masked,0,left, [411,  213,  541,  312] 
92,left/cropped/image_92_0.png,cropped,0,left, [368,  289,  494,  382] 
92,left/mask/image_92_0_mask.png,mask,0,left, [368,  289,  494,  382] 
92,left/bbox-masked_image/image_92_0_bbox-masked.png,bbox-masked,0,left, [368,  289,  494,  382] 
5,left/cropped/image_5_0.png,cropped,0,left, [893,  234,  1023,  342] 
5,left/mask/image_5_0_mask.png,mask,0,left, [893,  234,  1023,  342] 
5,left/bbox-masked_image/image_5_0_bbox-masked.png,bbox-masked,0,left, [893,  234,  1023,  342] 
25,left/cropped/image_25_0.png,cropped,0,left, [692,  237,  873,  337] 
25,left/mask/image_25_0_mask.png,mask,0,left, [692,  237,  873,  337] 
25,left/bbox-masked_image/image_25_0_bbox-masked.png,bbox-masked,0,left, [692,  237,  873,  337] 
53,left/cropped/image_53_0.png,cropped,0,left, [488,  244,  639,  338] 
53,left/mask/image_53_0_mask.png,mask,0,left, [488,  244,  639,  338] 
53,left/bbox-masked_image/image_53_0_bbox-masked.png,bbox-masked,0,left, [488,  244,  639,  338] 
88,left/cropped/image_88_0.png,cropped,0,left, [377,  289,  482,  382] 
88,left/mask/image_88_0_mask.png,mask,0,left, [377,  289,  482,  382] 
88,left/bbox-masked_image/image_88_0_bbox-masked.png,bbox-masked,0,left, [377,  289,  482,  382] 
132,left/cropped/image_132_0.png,cropped,0,left, [257,  221,  396,  307] 
132,left/mask/image_132_0_mask.png,mask,0,left, [257,  221,  396,  307] 
132,left/bbox-masked_image/image_132_0_bbox-masked.png,bbox-masked,0,left, [257,  221,  396,  307] 
104,left/cropped/image_104_0.png,cropped,0,left, [307,  254,  452,  346] 
104,left/mask/image_104_0_mask.png,mask,0,left, [307,  254,  452,  346] 
104,left/bbox-masked_image/image_104_0_bbox-masked.png,bbox-masked,0,left, [307,  254,  452,  346] 
49,left/cropped/image_49_0.png,cropped,0,left, [513,  241,  658,  336] 
49,left/mask/image_49_0_mask.png,mask,0,left, [513,  241,  658,  336] 
49,left/bbox-masked_image/image_49_0_bbox-masked.png,bbox-masked,0,left, [513,  241,  658,  336] 
89,left/cropped/image_89_0.png,cropped,0,left, [373,  289,  481,  382] 
89,left/mask/image_89_0_mask.png,mask,0,left, [373,  289,  481,  382] 
89,left/bbox-masked_image/image_89_0_bbox-masked.png,bbox-masked,0,left, [373,  289,  481,  382] 
16,left/cropped/image_16_0.png,cropped,0,left, [785,  232,  968,  320] 
16,left/mask/image_16_0_mask.png,mask,0,left, [785,  232,  968,  320] 
16,left/bbox-masked_image/image_16_0_bbox-masked.png,bbox-masked,0,left, [785,  232,  968,  320] 
36,left/cropped/image_36_0.png,cropped,0,left, [599,  249,  782,  338] 
36,left/mask/image_36_0_mask.png,mask,0,left, [599,  249,  782,  338] 
36,left/bbox-masked_image/image_36_0_bbox-masked.png,bbox-masked,0,left, [599,  249,  782,  338] 
124,left/cropped/image_124_0.png,cropped,0,left, [208,  216,  331,  310] 
124,left/mask/image_124_0_mask.png,mask,0,left, [208,  216,  331,  310] 
124,left/bbox-masked_image/image_124_0_bbox-masked.png,bbox-masked,0,left, [208,  216,  331,  310] 
122,left/cropped/image_122_0.png,cropped,0,left, [208,  217,  326,  310] 
122,left/mask/image_122_0_mask.png,mask,0,left, [208,  217,  326,  310] 
122,left/bbox-masked_image/image_122_0_bbox-masked.png,bbox-masked,0,left, [208,  217,  326,  310] 
109,left/cropped/image_109_0.png,cropped,0,left, [301,  234,  442,  326] 
109,left/mask/image_109_0_mask.png,mask,0,left, [301,  234,  442,  326] 
109,left/bbox-masked_image/image_109_0_bbox-masked.png,bbox-masked,0,left, [301,  234,  442,  326] 
80,left/cropped/image_80_0.png,cropped,0,left, [390,  290,  563,  384] 
80,left/mask/image_80_0_mask.png,mask,0,left, [390,  290,  563,  384] 
80,left/bbox-masked_image/image_80_0_bbox-masked.png,bbox-masked,0,left, [390,  290,  563,  384] 
61,left/cropped/image_61_0.png,cropped,0,left, [457,  257,  634,  348] 
61,left/mask/image_61_0_mask.png,mask,0,left, [457,  257,  634,  348] 
61,left/bbox-masked_image/image_61_0_bbox-masked.png,bbox-masked,0,left, [457,  257,  634,  348] 
35,left/cropped/image_35_0.png,cropped,0,left, [604,  243,  794,  338] 
35,left/mask/image_35_0_mask.png,mask,0,left, [604,  243,  794,  338] 
35,left/bbox-masked_image/image_35_0_bbox-masked.png,bbox-masked,0,left, [604,  243,  794,  338] 
64,left/cropped/image_64_0.png,cropped,0,left, [447,  262,  625,  355] 
64,left/mask/image_64_0_mask.png,mask,0,left, [447,  262,  625,  355] 
64,left/bbox-masked_image/image_64_0_bbox-masked.png,bbox-masked,0,left, [447,  262,  625,  355] 
7,left/cropped/image_7_0.png,cropped,0,left, [868,  233,  1009,  340] 
7,left/mask/image_7_0_mask.png,mask,0,left, [868,  233,  1009,  340] 
7,left/bbox-masked_image/image_7_0_bbox-masked.png,bbox-masked,0,left, [868,  233,  1009,  340] 
146,left/cropped/image_146_0.png,cropped,0,left, [425,  215,  520,  312] 
146,left/mask/image_146_0_mask.png,mask,0,left, [425,  215,  520,  312] 
146,left/bbox-masked_image/image_146_0_bbox-masked.png,bbox-masked,0,left, [425,  215,  520,  312] 
134,left/cropped/image_134_0.png,cropped,0,left, [278,  221,  409,  309] 
134,left/mask/image_134_0_mask.png,mask,0,left, [278,  221,  409,  309] 
134,left/bbox-masked_image/image_134_0_bbox-masked.png,bbox-masked,0,left, [278,  221,  409,  309] 
12,left/cropped/image_12_0.png,cropped,0,left, [814,  232,  958,  339] 
12,left/mask/image_12_0_mask.png,mask,0,left, [814,  232,  958,  339] 
12,left/bbox-masked_image/image_12_0_bbox-masked.png,bbox-masked,0,left, [814,  232,  958,  339] 
86,left/cropped/image_86_0.png,cropped,0,left, [383,  289,  490,  381] 
86,left/mask/image_86_0_mask.png,mask,0,left, [383,  289,  490,  381] 
86,left/bbox-masked_image/image_86_0_bbox-masked.png,bbox-masked,0,left, [383,  289,  490,  381] 
45,left/cropped/image_45_0.png,cropped,0,left, [543,  243,  723,  337] 
45,left/mask/image_45_0_mask.png,mask,0,left, [543,  243,  723,  337] 
45,left/bbox-masked_image/image_45_0_bbox-masked.png,bbox-masked,0,left, [543,  243,  723,  337] 
21,left/cropped/image_21_0.png,cropped,0,left, [743,  234,  904,  335] 
21,left/mask/image_21_0_mask.png,mask,0,left, [743,  234,  904,  335] 
21,left/bbox-masked_image/image_21_0_bbox-masked.png,bbox-masked,0,left, [743,  234,  904,  335] 
51,left/cropped/image_51_0.png,cropped,0,left, [496,  242,  646,  337] 
51,left/mask/image_51_0_mask.png,mask,0,left, [496,  242,  646,  337] 
51,left/bbox-masked_image/image_51_0_bbox-masked.png,bbox-masked,0,left, [496,  242,  646,  337] 
33,left/cropped/image_33_0.png,cropped,0,left, [615,  241,  791,  339] 
33,left/mask/image_33_0_mask.png,mask,0,left, [615,  241,  791,  339] 
33,left/bbox-masked_image/image_33_0_bbox-masked.png,bbox-masked,0,left, [615,  241,  791,  339] 
68,left/cropped/image_68_0.png,cropped,0,left, [437,  271,  603,  363] 
68,left/mask/image_68_0_mask.png,mask,0,left, [437,  271,  603,  363] 
68,left/bbox-masked_image/image_68_0_bbox-masked.png,bbox-masked,0,left, [437,  271,  603,  363] 
91,left/cropped/image_91_0.png,cropped,0,left, [370,  289,  486,  382] 
91,left/mask/image_91_0_mask.png,mask,0,left, [370,  289,  486,  382] 
91,left/bbox-masked_image/image_91_0_bbox-masked.png,bbox-masked,0,left, [370,  289,  486,  382] 
18,left/cropped/image_18_0.png,cropped,0,left, [773,  232,  925,  334] 
18,left/mask/image_18_0_mask.png,mask,0,left, [773,  232,  925,  334] 
18,left/bbox-masked_image/image_18_0_bbox-masked.png,bbox-masked,0,left, [773,  232,  925,  334] 
23,left/cropped/image_23_0.png,cropped,0,left, [718,  236,  905,  337] 
23,left/mask/image_23_0_mask.png,mask,0,left, [718,  236,  905,  337] 
23,left/bbox-masked_image/image_23_0_bbox-masked.png,bbox-masked,0,left, [718,  236,  905,  337] 
47,left/cropped/image_47_0.png,cropped,0,left, [526,  242,  686,  337] 
47,left/mask/image_47_0_mask.png,mask,0,left, [526,  242,  686,  337] 
47,left/bbox-masked_image/image_47_0_bbox-masked.png,bbox-masked,0,left, [526,  242,  686,  337] 
20,left/cropped/image_20_0.png,cropped,0,left, [753,  233,  904,  335] 
20,left/mask/image_20_0_mask.png,mask,0,left, [753,  233,  904,  335] 
20,left/bbox-masked_image/image_20_0_bbox-masked.png,bbox-masked,0,left, [753,  233,  904,  335] 
101,left/cropped/image_101_0.png,cropped,0,left, [311,  268,  466,  357] 
101,left/mask/image_101_0_mask.png,mask,0,left, [311,  268,  466,  357] 
101,left/bbox-masked_image/image_101_0_bbox-masked.png,bbox-masked,0,left, [311,  268,  466,  357] 
93,left/cropped/image_93_0.png,cropped,0,left, [365,  289,  505,  382] 
93,left/mask/image_93_0_mask.png,mask,0,left, [365,  289,  505,  382] 
93,left/bbox-masked_image/image_93_0_bbox-masked.png,bbox-masked,0,left, [365,  289,  505,  382] 
128,left/cropped/image_128_0.png,cropped,0,left, [218,  220,  345,  311] 
128,left/mask/image_128_0_mask.png,mask,0,left, [218,  220,  345,  311] 
128,left/bbox-masked_image/image_128_0_bbox-masked.png,bbox-masked,0,left, [218,  220,  345,  311] 
139,left/cropped/image_139_0.png,cropped,0,left, [415,  218,  465,  309] 
139,left/mask/image_139_0_mask.png,mask,0,left, [415,  218,  465,  309] 
139,left/bbox-masked_image/image_139_0_bbox-masked.png,bbox-masked,0,left, [415,  218,  465,  309] 
69,left/cropped/image_69_0.png,cropped,0,left, [435,  274,  596,  367] 
69,left/mask/image_69_0_mask.png,mask,0,left, [435,  274,  596,  367] 
69,left/bbox-masked_image/image_69_0_bbox-masked.png,bbox-masked,0,left, [435,  274,  596,  367] 
9,left/cropped/image_9_0.png,cropped,0,left, [842,  233,  956,  341] 
9,left/mask/image_9_0_mask.png,mask,0,left, [842,  233,  956,  341] 
9,left/bbox-masked_image/image_9_0_bbox-masked.png,bbox-masked,0,left, [842,  233,  956,  341] 
97,left/cropped/image_97_0.png,cropped,0,left, [334,  282,  497,  373] 
97,left/mask/image_97_0_mask.png,mask,0,left, [334,  282,  497,  373] 
97,left/bbox-masked_image/image_97_0_bbox-masked.png,bbox-masked,0,left, [334,  282,  497,  373] 
31,left/cropped/image_31_0.png,cropped,0,left, [626,  240,  773,  340] 
31,left/mask/image_31_0_mask.png,mask,0,left, [626,  240,  773,  340] 
31,left/bbox-masked_image/image_31_0_bbox-masked.png,bbox-masked,0,left, [626,  240,  773,  340] 
96,left/cropped/image_96_0.png,cropped,0,left, [343,  284,  505,  376] 
96,left/mask/image_96_0_mask.png,mask,0,left, [343,  284,  505,  376] 
96,left/bbox-masked_image/image_96_0_bbox-masked.png,bbox-masked,0,left, [343,  284,  505,  376] 
28,left/cropped/image_28_0.png,cropped,0,left, [650,  239,  787,  341] 
28,left/mask/image_28_0_mask.png,mask,0,left, [650,  239,  787,  341] 
28,left/bbox-masked_image/image_28_0_bbox-masked.png,bbox-masked,0,left, [650,  239,  787,  341] 
19,left/cropped/image_19_0.png,cropped,0,left, [767,  234,  907,  336] 
19,left/mask/image_19_0_mask.png,mask,0,left, [767,  234,  907,  336] 
19,left/bbox-masked_image/image_19_0_bbox-masked.png,bbox-masked,0,left, [767,  234,  907,  336] 
137,left/cropped/image_137_0.png,cropped,0,left, [370,  220,  436,  309] 
137,left/mask/image_137_0_mask.png,mask,0,left, [370,  220,  436,  309] 
137,left/bbox-masked_image/image_137_0_bbox-masked.png,bbox-masked,0,left, [370,  220,  436,  309] 
59,left/cropped/image_59_0.png,cropped,0,left, [463,  252,  636,  346] 
59,left/mask/image_59_0_mask.png,mask,0,left, [463,  252,  636,  346] 
59,left/bbox-masked_image/image_59_0_bbox-masked.png,bbox-masked,0,left, [463,  252,  636,  346] 
103,left/cropped/image_103_0.png,cropped,0,left, [309,  258,  456,  349] 
103,left/mask/image_103_0_mask.png,mask,0,left, [309,  258,  456,  349] 
103,left/bbox-masked_image/image_103_0_bbox-masked.png,bbox-masked,0,left, [309,  258,  456,  349] 
41,left/cropped/image_41_0.png,cropped,0,left, [575,  245,  742,  338] 
41,left/mask/image_41_0_mask.png,mask,0,left, [575,  245,  742,  338] 
41,left/bbox-masked_image/image_41_0_bbox-masked.png,bbox-masked,0,left, [575,  245,  742,  338] 
27,left/cropped/image_27_0.png,cropped,0,left, [665,  239,  810,  341] 
27,left/mask/image_27_0_mask.png,mask,0,left, [665,  239,  810,  341] 
27,left/bbox-masked_image/image_27_0_bbox-masked.png,bbox-masked,0,left, [665,  239,  810,  341] 
42,left/cropped/image_42_0.png,cropped,0,left, [566,  244,  743,  337] 
42,left/mask/image_42_0_mask.png,mask,0,left, [566,  244,  743,  337] 
42,left/bbox-masked_image/image_42_0_bbox-masked.png,bbox-masked,0,left, [566,  244,  743,  337] 
60,left/cropped/image_60_0.png,cropped,0,left, [460,  254,  635,  347] 
60,left/mask/image_60_0_mask.png,mask,0,left, [460,  254,  635,  347] 
60,left/bbox-masked_image/image_60_0_bbox-masked.png,bbox-masked,0,left, [460,  254,  635,  347] 
127,left/cropped/image_127_0.png,cropped,0,left, [169,  220,  327,  311] 
127,left/mask/image_127_0_mask.png,mask,0,left, [169,  220,  327,  311] 
127,left/bbox-masked_image/image_127_0_bbox-masked.png,bbox-masked,0,left, [169,  220,  327,  311] 
111,left/cropped/image_111_0.png,cropped,0,left, [300,  228,  427,  321] 
111,left/mask/image_111_0_mask.png,mask,0,left, [300,  228,  427,  321] 
111,left/bbox-masked_image/image_111_0_bbox-masked.png,bbox-masked,0,left, [300,  228,  427,  321] 
29,left/cropped/image_29_0.png,cropped,0,left, [642,  238,  774,  340] 
29,left/mask/image_29_0_mask.png,mask,0,left, [642,  238,  774,  340] 
29,left/bbox-masked_image/image_29_0_bbox-masked.png,bbox-masked,0,left, [642,  238,  774,  340] 
14,left/cropped/image_14_0.png,cropped,0,left, [797,  233,  979,  337] 
14,left/mask/image_14_0_mask.png,mask,0,left, [797,  233,  979,  337] 
14,left/bbox-masked_image/image_14_0_bbox-masked.png,bbox-masked,0,left, [797,  233,  979,  337] 
147,left/cropped/image_147_0.png,cropped,0,left, [424,  214,  531,  313] 
147,left/mask/image_147_0_mask.png,mask,0,left, [424,  214,  531,  313] 
147,left/bbox-masked_image/image_147_0_bbox-masked.png,bbox-masked,0,left, [424,  214,  531,  313] 
142,left/cropped/image_142_0.png,cropped,0,left, [439,  219,  497,  298] 
142,left/mask/image_142_0_mask.png,mask,0,left, [439,  219,  497,  298] 
142,left/bbox-masked_image/image_142_0_bbox-masked.png,bbox-masked,0,left, [439,  219,  497,  298] 
120,left/cropped/image_120_0.png,cropped,0,left, [219,  215,  313,  309] 
120,left/mask/image_120_0_mask.png,mask,0,left, [219,  215,  313,  309] 
120,left/bbox-masked_image/image_120_0_bbox-masked.png,bbox-masked,0,left, [219,  215,  313,  309] 
32,left/cropped/image_32_0.png,cropped,0,left, [617,  240,  783,  340] 
32,left/mask/image_32_0_mask.png,mask,0,left, [617,  240,  783,  340] 
32,left/bbox-masked_image/image_32_0_bbox-masked.png,bbox-masked,0,left, [617,  240,  783,  340] 
43,left/cropped/image_43_0.png,cropped,0,left, [562,  242,  741,  337] 
43,left/mask/image_43_0_mask.png,mask,0,left, [562,  242,  741,  337] 
43,left/bbox-masked_image/image_43_0_bbox-masked.png,bbox-masked,0,left, [562,  242,  741,  337] 
138,left/cropped/image_138_0.png,cropped,0,left, [400,  219,  448,  311] 
138,left/mask/image_138_0_mask.png,mask,0,left, [400,  219,  448,  311] 
138,left/bbox-masked_image/image_138_0_bbox-masked.png,bbox-masked,0,left, [400,  219,  448,  311] 
52,left/cropped/image_52_0.png,cropped,0,left, [491,  243,  643,  337] 
52,left/mask/image_52_0_mask.png,mask,0,left, [491,  243,  643,  337] 
52,left/bbox-masked_image/image_52_0_bbox-masked.png,bbox-masked,0,left, [491,  243,  643,  337] 
108,left/cropped/image_108_0.png,cropped,0,left, [303,  237,  442,  329] 
108,left/mask/image_108_0_mask.png,mask,0,left, [303,  237,  442,  329] 
108,left/bbox-masked_image/image_108_0_bbox-masked.png,bbox-masked,0,left, [303,  237,  442,  329] 
44,left/cropped/image_44_0.png,cropped,0,left, [549,  242,  737,  338] 
44,left/mask/image_44_0_mask.png,mask,0,left, [549,  242,  737,  338] 
44,left/bbox-masked_image/image_44_0_bbox-masked.png,bbox-masked,0,left, [549,  242,  737,  338] 
94,left/cropped/image_94_0.png,cropped,0,left, [359,  288,  508,  380] 
94,left/mask/image_94_0_mask.png,mask,0,left, [359,  288,  508,  380] 
94,left/bbox-masked_image/image_94_0_bbox-masked.png,bbox-masked,0,left, [359,  288,  508,  380] 
39,left/cropped/image_39_0.png,cropped,0,left, [590,  243,  746,  337] 
39,left/mask/image_39_0_mask.png,mask,0,left, [590,  243,  746,  337] 
39,left/bbox-masked_image/image_39_0_bbox-masked.png,bbox-masked,0,left, [590,  243,  746,  337] 
85,left/cropped/image_85_0.png,cropped,0,left, [385,  289,  494,  381] 
85,left/mask/image_85_0_mask.png,mask,0,left, [385,  289,  494,  381] 
85,left/bbox-masked_image/image_85_0_bbox-masked.png,bbox-masked,0,left, [385,  289,  494,  381] 
15,left/cropped/image_15_0.png,cropped,0,left, [793,  232,  975,  336] 
15,left/mask/image_15_0_mask.png,mask,0,left, [793,  232,  975,  336] 
15,left/bbox-masked_image/image_15_0_bbox-masked.png,bbox-masked,0,left, [793,  232,  975,  336] 
8,left/cropped/image_8_0.png,cropped,0,left, [854,  232,  980,  342] 
8,left/mask/image_8_0_mask.png,mask,0,left, [854,  232,  980,  342] 
8,left/bbox-masked_image/image_8_0_bbox-masked.png,bbox-masked,0,left, [854,  232,  980,  342] 
90,left/cropped/image_90_0.png,cropped,0,left, [372,  289,  482,  381] 
