frame,file_loc,category,sub_index,folder
53,left/origin/left_53.png,origin,0,left
54,left/origin/left_54.png,origin,0,left
55,left/origin/left_55.png,origin,0,left
56,left/origin/left_56.png,origin,0,left
57,left/origin/left_57.png,origin,0,left
58,left/origin/left_58.png,origin,0,left
59,left/origin/left_59.png,origin,0,left
60,left/origin/left_60.png,origin,0,left
61,left/origin/left_61.png,origin,0,left
62,left/origin/left_62.png,origin,0,left
63,left/origin/left_63.png,origin,0,left
64,left/origin/left_64.png,origin,0,left
65,left/origin/left_65.png,origin,0,left
66,left/origin/left_66.png,origin,0,left
67,left/origin/left_67.png,origin,0,left
68,left/origin/left_68.png,origin,0,left
69,left/origin/left_69.png,origin,0,left
70,left/origin/left_70.png,origin,0,left
71,left/origin/left_71.png,origin,0,left
72,left/origin/left_72.png,origin,0,left
73,left/origin/left_73.png,origin,0,left
74,left/origin/left_74.png,origin,0,left
75,left/origin/left_75.png,origin,0,left
76,left/origin/left_76.png,origin,0,left
77,left/origin/left_77.png,origin,0,left
78,left/origin/left_78.png,origin,0,left
79,left/origin/left_79.png,origin,0,left
80,left/origin/left_80.png,origin,0,left
81,left/origin/left_81.png,origin,0,left
82,left/origin/left_82.png,origin,0,left
83,left/origin/left_83.png,origin,0,left
84,left/origin/left_84.png,origin,0,left
85,left/origin/left_85.png,origin,0,left
86,left/origin/left_86.png,origin,0,left
87,left/origin/left_87.png,origin,0,left
88,left/origin/left_88.png,origin,0,left
89,left/origin/left_89.png,origin,0,left
90,left/origin/left_90.png,origin,0,left
91,left/origin/left_91.png,origin,0,left
92,left/origin/left_92.png,origin,0,left
93,left/origin/left_93.png,origin,0,left
94,left/origin/left_94.png,origin,0,left
95,left/origin/left_95.png,origin,0,left
96,left/origin/left_96.png,origin,0,left
97,left/origin/left_97.png,origin,0,left
98,left/origin/left_98.png,origin,0,left
99,left/origin/left_99.png,origin,0,left
100,left/origin/left_100.png,origin,0,left
101,left/origin/left_101.png,origin,0,left
102,left/origin/left_102.png,origin,0,left
103,left/origin/left_103.png,origin,0,left
104,left/origin/left_104.png,origin,0,left
105,left/origin/left_105.png,origin,0,left
106,left/origin/left_106.png,origin,0,left
107,left/origin/left_107.png,origin,0,left
108,left/origin/left_108.png,origin,0,left
109,left/origin/left_109.png,origin,0,left
110,left/origin/left_110.png,origin,0,left
111,left/origin/left_111.png,origin,0,left
112,left/origin/left_112.png,origin,0,left
113,left/origin/left_113.png,origin,0,left
114,left/origin/left_114.png,origin,0,left
115,left/origin/left_115.png,origin,0,left
116,left/origin/left_116.png,origin,0,left
117,left/origin/left_117.png,origin,0,left
118,left/origin/left_118.png,origin,0,left
119,left/origin/left_119.png,origin,0,left
120,left/origin/left_120.png,origin,0,left
121,left/origin/left_121.png,origin,0,left
122,left/origin/left_122.png,origin,0,left
123,left/origin/left_123.png,origin,0,left
124,left/origin/left_124.png,origin,0,left
125,left/origin/left_125.png,origin,0,left
126,left/origin/left_126.png,origin,0,left
127,left/origin/left_127.png,origin,0,left
128,left/origin/left_128.png,origin,0,left
129,left/origin/left_129.png,origin,0,left
130,left/origin/left_130.png,origin,0,left
131,left/origin/left_131.png,origin,0,left
132,left/origin/left_132.png,origin,0,left
133,left/origin/left_133.png,origin,0,left
134,left/origin/left_134.png,origin,0,left
135,left/origin/left_135.png,origin,0,left
136,left/origin/left_136.png,origin,0,left
137,left/origin/left_137.png,origin,0,left
138,left/origin/left_138.png,origin,0,left
139,left/origin/left_139.png,origin,0,left
140,left/origin/left_140.png,origin,0,left
141,left/origin/left_141.png,origin,0,left
142,left/origin/left_142.png,origin,0,left
143,left/origin/left_143.png,origin,0,left
144,left/origin/left_144.png,origin,0,left
145,left/origin/left_145.png,origin,0,left
146,left/origin/left_146.png,origin,0,left
147,left/origin/left_147.png,origin,0,left
148,left/origin/left_148.png,origin,0,left
149,left/origin/left_149.png,origin,0,left
